           T(s)              1              2              3              4              5              6              7
      30300.000  0.1561680E-01  0.1148601E-01  0.0000000E+00  0.1168813E+00  0.1236952E-01  0.5480626E-02  0.2047332E-01
      30600.000  0.1694475E-01  0.1160666E-01  0.0000000E+00  0.1250197E+00  0.1248250E-01  0.5534858E-02  0.2073252E-01
      30900.000  0.1835268E-01  0.1172546E-01  0.0000000E+00  0.1333525E+00  0.1259560E-01  0.5589049E-02  0.2097750E-01
      31200.000  0.1983984E-01  0.1184338E-01  0.0000000E+00  0.1419090E+00  0.1270896E-01  0.5643328E-02  0.2121161E-01
      31500.000  0.2140557E-01  0.1196098E-01  0.0000000E+00  0.1506921E+00  0.1282261E-01  0.5697748E-02  0.2143742E-01
      31800.000  0.2304918E-01  0.1207856E-01  0.0000000E+00  0.1596861E+00  0.1293657E-01  0.5752327E-02  0.2165697E-01
      32100.000  0.2476988E-01  0.1219629E-01  0.0000000E+00  0.1688618E+00  0.1305086E-01  0.5807075E-02  0.2187180E-01
      32400.000  0.2656653E-01  0.1231429E-01  0.0000000E+00  0.1781793E+00  0.1316545E-01  0.5861993E-02  0.2208314E-01
      32700.000  0.2842768E-01  0.1240438E-01  0.0000000E+00  0.1845818E+00  0.1323585E-01  0.5898081E-02  0.2226786E-01
      33000.000  0.3031612E-01  0.1245456E-01  0.0000000E+00  0.1870009E+00  0.1325919E-01  0.5912203E-02  0.2240910E-01
      33300.000  0.3217941E-01  0.1248246E-01  0.0000000E+00  0.1874441E+00  0.1326692E-01  0.5917719E-02  0.2251696E-01
      33600.000  0.3396391E-01  0.1249796E-01  0.0000000E+00  0.1868600E+00  0.1326947E-01  0.5919871E-02  0.2259925E-01
      33900.000  0.3562517E-01  0.1250657E-01  0.0000000E+00  0.1856846E+00  0.1327032E-01  0.5920711E-02  0.2266198E-01
      34200.000  0.3713123E-01  0.1251134E-01  0.0000000E+00  0.1841178E+00  0.1327060E-01  0.5921039E-02  0.2270977E-01
      34500.000  0.3846257E-01  0.1251399E-01  0.0000000E+00  0.1822548E+00  0.1327069E-01  0.5921167E-02  0.2274617E-01
      34800.000  0.3961034E-01  0.1251546E-01  0.0000000E+00  0.1801460E+00  0.1327072E-01  0.5921216E-02  0.2277387E-01
