           T(s)              1              2              3              4              5              6              7
      59400.000  0.2133957E+01  0.2747656E+00  0.1197711E+01  0.7266653E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      59700.000  0.2129525E+01  0.2747656E+00  0.1193841E+01  0.7237429E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      60000.000  0.2125232E+01  0.2747656E+00  0.1190089E+01  0.7209087E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      60300.000  0.2121071E+01  0.2747656E+00  0.1186449E+01  0.7181597E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      60600.000  0.2117038E+01  0.2747656E+00  0.1182919E+01  0.7154925E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      60900.000  0.2113128E+01  0.2747656E+00  0.1179494E+01  0.7129043E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      61200.000  0.2109336E+01  0.2747656E+00  0.1176171E+01  0.7103922E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      61500.000  0.2105659E+01  0.2747656E+00  0.1172944E+01  0.7079534E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      61800.000  0.2102091E+01  0.2747656E+00  0.1169812E+01  0.7055854E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      62100.000  0.2098630E+01  0.2747656E+00  0.1166770E+01  0.7032855E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      62400.000  0.2095270E+01  0.2747656E+00  0.1163816E+01  0.7010515E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      62700.000  0.2092009E+01  0.2747656E+00  0.1160945E+01  0.6988809E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      63000.000  0.2088843E+01  0.2747656E+00  0.1158156E+01  0.6967715E+00  0.1761977E+00  0.1002546E+00  0.3687960E+00
      63300.000  0.2085768E+01  0.2747656E+00  0.1155445E+01  0.6947213E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      63600.000  0.2082781E+01  0.2747656E+00  0.1152809E+01  0.6927281E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      63900.000  0.2079879E+01  0.2747656E+00  0.1150246E+01  0.6907901E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      64200.000  0.2077059E+01  0.2747656E+00  0.1147753E+01  0.6889053E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      64500.000  0.2074318E+01  0.2747656E+00  0.1145328E+01  0.6870719E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      64800.000  0.2071653E+01  0.2747656E+00  0.1142968E+01  0.6852882E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      65100.000  0.2069062E+01  0.2747656E+00  0.1140671E+01  0.6835525E+00  0.1761976E+00  0.1002546E+00  0.3687960E+00
      65400.000  0.2066542E+01  0.2747656E+00  0.1138434E+01  0.6818632E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      65700.000  0.2064090E+01  0.2747656E+00  0.1136257E+01  0.6802188E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      66000.000  0.2061704E+01  0.2747656E+00  0.1134136E+01  0.6786177E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      66300.000  0.2059381E+01  0.2747656E+00  0.1132070E+01  0.6770587E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      66600.000  0.2057121E+01  0.2747656E+00  0.1130057E+01  0.6755402E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      66900.000  0.2054920E+01  0.2747656E+00  0.1128095E+01  0.6740611E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      67200.000  0.2052776E+01  0.2747656E+00  0.1126183E+01  0.6726199E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      67500.000  0.2050688E+01  0.2747656E+00  0.1124318E+01  0.6712156E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      67800.000  0.2048653E+01  0.2747656E+00  0.1122499E+01  0.6698469E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      68100.000  0.2046670E+01  0.2747656E+00  0.1120725E+01  0.6685127E+00  0.1761976E+00  0.1002545E+00  0.3687960E+00
      68400.000  0.2044737E+01  0.2747656E+00  0.1118993E+01  0.6672120E+00  0.1761976E+00  0.1002545E+00  0.3687959E+00
      68700.000  0.2042852E+01  0.2747656E+00  0.1117304E+01  0.6659436E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      69000.000  0.2041014E+01  0.2747656E+00  0.1115655E+01  0.6647066E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      69300.000  0.2039221E+01  0.2747656E+00  0.1114044E+01  0.6635000E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      69600.000  0.2037471E+01  0.2747656E+00  0.1112472E+01  0.6623229E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      69900.000  0.2035764E+01  0.2747656E+00  0.1110936E+01  0.6611743E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      70200.000  0.2034098E+01  0.2747656E+00  0.1109435E+01  0.6600535E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      70500.000  0.2032471E+01  0.2747656E+00  0.1107968E+01  0.6589595E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      70800.000  0.2030882E+01  0.2747656E+00  0.1106535E+01  0.6578916E+00  0.1761975E+00  0.1002544E+00  0.3687959E+00
      71100.000  0.2029331E+01  0.2747656E+00  0.1105133E+01  0.6568490E+00  0.1761975E+00  0.1002543E+00  0.3687959E+00
      71400.000  0.2027815E+01  0.2747656E+00  0.1103763E+01  0.6558310E+00  0.1761975E+00  0.1002543E+00  0.3687959E+00
      71700.000  0.2026334E+01  0.2747656E+00  0.1102423E+01  0.6548367E+00  0.1761975E+00  0.1002543E+00  0.3687959E+00
      72000.000  0.2024886E+01  0.2747656E+00  0.1101111E+01  0.6538656E+00  0.1761974E+00  0.1002543E+00  0.3687959E+00
      72300.000  0.2023471E+01  0.2747656E+00  0.1099828E+01  0.6529170E+00  0.1761974E+00  0.1002543E+00  0.3687959E+00
      72600.000  0.2022087E+01  0.2747656E+00  0.1098573E+01  0.6519901E+00  0.1761974E+00  0.1002543E+00  0.3687959E+00
      72900.000  0.2020734E+01  0.2747656E+00  0.1097343E+01  0.6510845E+00  0.1761974E+00  0.1002542E+00  0.3687959E+00
      73200.000  0.2019410E+01  0.2747656E+00  0.1096140E+01  0.6501994E+00  0.1761974E+00  0.1002542E+00  0.3687959E+00
      73500.000  0.2018115E+01  0.2747656E+00  0.1094961E+01  0.6493342E+00  0.1761974E+00  0.1002542E+00  0.3687959E+00
      73800.000  0.2016847E+01  0.2747656E+00  0.1093807E+01  0.6484886E+00  0.1761974E+00  0.1002542E+00  0.3687959E+00
      74100.000  0.2015606E+01  0.2747656E+00  0.1092676E+01  0.6476617E+00  0.1761974E+00  0.1002542E+00  0.3687959E+00
      74400.000  0.2014392E+01  0.2747656E+00  0.1091567E+01  0.6468533E+00  0.1761973E+00  0.1002541E+00  0.3687958E+00
      74700.000  0.2013202E+01  0.2747656E+00  0.1090481E+01  0.6460626E+00  0.1761973E+00  0.1002541E+00  0.3687958E+00
      75000.000  0.2012037E+01  0.2747655E+00  0.1089416E+01  0.6452894E+00  0.1761973E+00  0.1002541E+00  0.3687958E+00
      75300.000  0.2010896E+01  0.2747655E+00  0.1088372E+01  0.6445329E+00  0.1761973E+00  0.1002541E+00  0.3687958E+00
      75600.000  0.2009778E+01  0.2747655E+00  0.1087348E+01  0.6437929E+00  0.1761973E+00  0.1002540E+00  0.3687958E+00
      75900.000  0.2008682E+01  0.2747655E+00  0.1086343E+01  0.6430689E+00  0.1761973E+00  0.1002540E+00  0.3687958E+00
      76200.000  0.2007607E+01  0.2747655E+00  0.1085358E+01  0.6423604E+00  0.1761972E+00  0.1002540E+00  0.3687958E+00
      76500.000  0.2006554E+01  0.2747655E+00  0.1084390E+01  0.6416670E+00  0.1761972E+00  0.1002540E+00  0.3687958E+00
      76800.000  0.2005521E+01  0.2747655E+00  0.1083441E+01  0.6409883E+00  0.1761972E+00  0.1002539E+00  0.3687958E+00
      77100.000  0.2004508E+01  0.2747655E+00  0.1082509E+01  0.6403239E+00  0.1761972E+00  0.1002539E+00  0.3687958E+00
      77400.000  0.2003514E+01  0.2747655E+00  0.1081595E+01  0.6396735E+00  0.1761972E+00  0.1002539E+00  0.3687958E+00
      77700.000  0.2002539E+01  0.2747655E+00  0.1080696E+01  0.6390366E+00  0.1761972E+00  0.1002538E+00  0.3687957E+00
      78000.000  0.2001582E+01  0.2747655E+00  0.1079814E+01  0.6384130E+00  0.1761971E+00  0.1002538E+00  0.3687957E+00
      78300.000  0.2000643E+01  0.2747655E+00  0.1078947E+01  0.6378022E+00  0.1761971E+00  0.1002538E+00  0.3687957E+00
      78600.000  0.1999721E+01  0.2747655E+00  0.1078095E+01  0.6372039E+00  0.1761971E+00  0.1002538E+00  0.3687957E+00
      78900.000  0.1998815E+01  0.2747655E+00  0.1077258E+01  0.6366179E+00  0.1761971E+00  0.1002537E+00  0.3687957E+00
      79200.000  0.1997926E+01  0.2747655E+00  0.1076435E+01  0.6360437E+00  0.1761970E+00  0.1002537E+00  0.3687957E+00
      79500.000  0.1997052E+01  0.2747655E+00  0.1075626E+01  0.6354812E+00  0.1761970E+00  0.1002536E+00  0.3687957E+00
      79800.000  0.1996194E+01  0.2747655E+00  0.1074831E+01  0.6349299E+00  0.1761970E+00  0.1002536E+00  0.3687957E+00
      80100.000  0.1995351E+01  0.2747655E+00  0.1074048E+01  0.6343897E+00  0.1761970E+00  0.1002536E+00  0.3687957E+00
      80400.000  0.1994521E+01  0.2747655E+00  0.1073279E+01  0.6338602E+00  0.1761969E+00  0.1002535E+00  0.3687956E+00
      80700.000  0.1993707E+01  0.2747655E+00  0.1072522E+01  0.6333412E+00  0.1761969E+00  0.1002535E+00  0.3687956E+00
      81000.000  0.1992905E+01  0.2747654E+00  0.1071777E+01  0.6328323E+00  0.1761969E+00  0.1002534E+00  0.3687956E+00
      81300.000  0.1992117E+01  0.2747654E+00  0.1071044E+01  0.6323334E+00  0.1761969E+00  0.1002534E+00  0.3687956E+00
      81600.000  0.1991342E+01  0.2747654E+00  0.1070322E+01  0.6318443E+00  0.1761968E+00  0.1002534E+00  0.3687956E+00
      81900.000  0.1990580E+01  0.2747654E+00  0.1069612E+01  0.6313645E+00  0.1761968E+00  0.1002533E+00  0.3687956E+00
      82200.000  0.1989830E+01  0.2747654E+00  0.1068913E+01  0.6308940E+00  0.1761968E+00  0.1002533E+00  0.3687955E+00
      82500.000  0.1989092E+01  0.2747654E+00  0.1068224E+01  0.6304326E+00  0.1761967E+00  0.1002532E+00  0.3687955E+00
      82800.000  0.1988365E+01  0.2747654E+00  0.1067546E+01  0.6299799E+00  0.1761967E+00  0.1002532E+00  0.3687955E+00
      83100.000  0.1987650E+01  0.2747654E+00  0.1066877E+01  0.6295358E+00  0.1761967E+00  0.1002531E+00  0.3687955E+00
      83400.000  0.1986946E+01  0.2747654E+00  0.1066219E+01  0.6291000E+00  0.1761966E+00  0.1002531E+00  0.3687955E+00
      83700.000  0.1986253E+01  0.2747654E+00  0.1065570E+01  0.6286724E+00  0.1761966E+00  0.1002530E+00  0.3687955E+00
      84000.000  0.1985570E+01  0.2747654E+00  0.1064931E+01  0.6282528E+00  0.1761966E+00  0.1002529E+00  0.3687954E+00
      84300.000  0.1984897E+01  0.2747654E+00  0.1064301E+01  0.6278410E+00  0.1761965E+00  0.1002529E+00  0.3687954E+00
      84600.000  0.1984235E+01  0.2747653E+00  0.1063679E+01  0.6274367E+00  0.1761965E+00  0.1002528E+00  0.3687954E+00
      84900.000  0.1983582E+01  0.2747653E+00  0.1063067E+01  0.6270399E+00  0.1761964E+00  0.1002528E+00  0.3687954E+00
      85200.000  0.1982939E+01  0.2747653E+00  0.1062463E+01  0.6266503E+00  0.1761964E+00  0.1002527E+00  0.3687953E+00
      85500.000  0.1982305E+01  0.2747653E+00  0.1061867E+01  0.6262678E+00  0.1761964E+00  0.1002526E+00  0.3687953E+00
      85800.000  0.1981680E+01  0.2747653E+00  0.1061279E+01  0.6258922E+00  0.1761963E+00  0.1002526E+00  0.3687953E+00
      86100.000  0.1981063E+01  0.2747653E+00  0.1060700E+01  0.6255234E+00  0.1761963E+00  0.1002525E+00  0.3687953E+00
      86399.000  0.1980458E+01  0.2747653E+00  0.1060129E+01  0.6251623E+00  0.1761962E+00  0.1002524E+00  0.3687953E+00
