           T(s)              1              2              3              4              5              6              7
      60000.000  0.9988673E-01  0.3753870E-01  0.1347859E+01  0.5560885E-01  0.3125234E-01  0.2794472E-01  0.4028129E-01
      60300.000  0.9976936E-01  0.3753870E-01  0.1345384E+01  0.5548153E-01  0.3125234E-01  0.2794472E-01  0.4028129E-01
      60600.000  0.9965550E-01  0.3753870E-01  0.1342981E+01  0.5535781E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      60900.000  0.9954504E-01  0.3753870E-01  0.1340647E+01  0.5523759E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      61200.000  0.9943784E-01  0.3753870E-01  0.1338379E+01  0.5512073E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      61500.000  0.9933380E-01  0.3753870E-01  0.1336176E+01  0.5500712E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      61800.000  0.9923280E-01  0.3753870E-01  0.1334034E+01  0.5489666E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      62100.000  0.9913473E-01  0.3753870E-01  0.1331951E+01  0.5478924E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      62400.000  0.9903949E-01  0.3753870E-01  0.1329927E+01  0.5468476E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      62700.000  0.9894698E-01  0.3753870E-01  0.1327958E+01  0.5458311E-01  0.3125234E-01  0.2794471E-01  0.4028129E-01
      63000.000  0.9885711E-01  0.3753870E-01  0.1326043E+01  0.5448422E-01  0.3125233E-01  0.2794471E-01  0.4028129E-01
      63300.000  0.9876978E-01  0.3753870E-01  0.1324180E+01  0.5438798E-01  0.3125233E-01  0.2794471E-01  0.4028129E-01
      63600.000  0.9868489E-01  0.3753870E-01  0.1322367E+01  0.5429431E-01  0.3125233E-01  0.2794471E-01  0.4028129E-01
      63900.000  0.9860238E-01  0.3753870E-01  0.1320602E+01  0.5420313E-01  0.3125233E-01  0.2794471E-01  0.4028129E-01
      64200.000  0.9852215E-01  0.3753870E-01  0.1318884E+01  0.5411435E-01  0.3125233E-01  0.2794470E-01  0.4028129E-01
      64500.000  0.9844413E-01  0.3753870E-01  0.1317211E+01  0.5402790E-01  0.3125233E-01  0.2794470E-01  0.4028129E-01
      64800.000  0.9836824E-01  0.3753870E-01  0.1315582E+01  0.5394371E-01  0.3125233E-01  0.2794470E-01  0.4028129E-01
      65100.000  0.9829440E-01  0.3753870E-01  0.1313995E+01  0.5386169E-01  0.3125233E-01  0.2794470E-01  0.4028129E-01
      65400.000  0.9822255E-01  0.3753870E-01  0.1312449E+01  0.5378179E-01  0.3125233E-01  0.2794470E-01  0.4028128E-01
      65700.000  0.9815261E-01  0.3753870E-01  0.1310943E+01  0.5370394E-01  0.3125233E-01  0.2794470E-01  0.4028128E-01
      66000.000  0.9808453E-01  0.3753870E-01  0.1309474E+01  0.5362807E-01  0.3125233E-01  0.2794470E-01  0.4028128E-01
      66300.000  0.9801823E-01  0.3753870E-01  0.1308043E+01  0.5355412E-01  0.3125233E-01  0.2794470E-01  0.4028128E-01
      66600.000  0.9795367E-01  0.3753870E-01  0.1306647E+01  0.5348203E-01  0.3125233E-01  0.2794469E-01  0.4028128E-01
      66900.000  0.9789077E-01  0.3753870E-01  0.1305285E+01  0.5341174E-01  0.3125233E-01  0.2794469E-01  0.4028128E-01
      67200.000  0.9782949E-01  0.3753870E-01  0.1303957E+01  0.5334320E-01  0.3125233E-01  0.2794469E-01  0.4028128E-01
      67500.000  0.9776977E-01  0.3753870E-01  0.1302661E+01  0.5327636E-01  0.3125233E-01  0.2794469E-01  0.4028128E-01
      67800.000  0.9771155E-01  0.3753870E-01  0.1301396E+01  0.5321115E-01  0.3125233E-01  0.2794469E-01  0.4028128E-01
      68100.000  0.9765479E-01  0.3753870E-01  0.1300162E+01  0.5314754E-01  0.3125233E-01  0.2794469E-01  0.4028128E-01
      68400.000  0.9759945E-01  0.3753870E-01  0.1298956E+01  0.5308547E-01  0.3125232E-01  0.2794468E-01  0.4028128E-01
      68700.000  0.9754546E-01  0.3753870E-01  0.1297779E+01  0.5302491E-01  0.3125232E-01  0.2794468E-01  0.4028128E-01
      69000.000  0.9749279E-01  0.3753870E-01  0.1296630E+01  0.5296579E-01  0.3125232E-01  0.2794468E-01  0.4028128E-01
      69300.000  0.9744140E-01  0.3753870E-01  0.1295507E+01  0.5290809E-01  0.3125232E-01  0.2794468E-01  0.4028128E-01
      69600.000  0.9739124E-01  0.3753870E-01  0.1294409E+01  0.5285175E-01  0.3125232E-01  0.2794468E-01  0.4028128E-01
      69900.000  0.9734228E-01  0.3753870E-01  0.1293337E+01  0.5279675E-01  0.3125232E-01  0.2794467E-01  0.4028128E-01
      70200.000  0.9729447E-01  0.3753870E-01  0.1292288E+01  0.5274303E-01  0.3125232E-01  0.2794467E-01  0.4028128E-01
      70500.000  0.9724778E-01  0.3753870E-01  0.1291263E+01  0.5269057E-01  0.3125232E-01  0.2794467E-01  0.4028128E-01
      70800.000  0.9720217E-01  0.3753870E-01  0.1290260E+01  0.5263932E-01  0.3125232E-01  0.2794467E-01  0.4028128E-01
      71100.000  0.9715761E-01  0.3753870E-01  0.1289280E+01  0.5258926E-01  0.3125232E-01  0.2794467E-01  0.4028128E-01
      71400.000  0.9711406E-01  0.3753870E-01  0.1288320E+01  0.5254034E-01  0.3125232E-01  0.2794466E-01  0.4028128E-01
      71700.000  0.9707149E-01  0.3753870E-01  0.1287381E+01  0.5249254E-01  0.3125231E-01  0.2794466E-01  0.4028128E-01
      72000.000  0.9702988E-01  0.3753870E-01  0.1286463E+01  0.5244582E-01  0.3125231E-01  0.2794466E-01  0.4028128E-01
      72300.000  0.9698919E-01  0.3753870E-01  0.1285563E+01  0.5240016E-01  0.3125231E-01  0.2794465E-01  0.4028128E-01
      72600.000  0.9694939E-01  0.3753870E-01  0.1284682E+01  0.5235552E-01  0.3125231E-01  0.2794465E-01  0.4028128E-01
      72900.000  0.9691045E-01  0.3753870E-01  0.1283820E+01  0.5231187E-01  0.3125231E-01  0.2794465E-01  0.4028128E-01
      73200.000  0.9687236E-01  0.3753870E-01  0.1282975E+01  0.5226920E-01  0.3125231E-01  0.2794465E-01  0.4028128E-01
      73500.000  0.9683507E-01  0.3753870E-01  0.1282147E+01  0.5222746E-01  0.3125231E-01  0.2794464E-01  0.4028128E-01
      73800.000  0.9679858E-01  0.3753869E-01  0.1281335E+01  0.5218664E-01  0.3125230E-01  0.2794464E-01  0.4028128E-01
      74100.000  0.9676285E-01  0.3753869E-01  0.1280540E+01  0.5214671E-01  0.3125230E-01  0.2794464E-01  0.4028128E-01
      74400.000  0.9672786E-01  0.3753869E-01  0.1279761E+01  0.5210765E-01  0.3125230E-01  0.2794463E-01  0.4028128E-01
      74700.000  0.9669359E-01  0.3753869E-01  0.1278997E+01  0.5206943E-01  0.3125230E-01  0.2794463E-01  0.4028128E-01
      75000.000  0.9666001E-01  0.3753869E-01  0.1278247E+01  0.5203203E-01  0.3125230E-01  0.2794462E-01  0.4028128E-01
      75300.000  0.9662711E-01  0.3753869E-01  0.1277512E+01  0.5199543E-01  0.3125230E-01  0.2794462E-01  0.4028127E-01
      75600.000  0.9659487E-01  0.3753869E-01  0.1276790E+01  0.5195960E-01  0.3125230E-01  0.2794462E-01  0.4028127E-01
      75900.000  0.9656327E-01  0.3753869E-01  0.1276083E+01  0.5192453E-01  0.3125229E-01  0.2794461E-01  0.4028127E-01
      76200.000  0.9653228E-01  0.3753869E-01  0.1275388E+01  0.5189020E-01  0.3125229E-01  0.2794461E-01  0.4028127E-01
      76500.000  0.9650189E-01  0.3753869E-01  0.1274706E+01  0.5185659E-01  0.3125229E-01  0.2794460E-01  0.4028127E-01
      76800.000  0.9647209E-01  0.3753869E-01  0.1274037E+01  0.5182368E-01  0.3125229E-01  0.2794460E-01  0.4028127E-01
      77100.000  0.9644285E-01  0.3753869E-01  0.1273379E+01  0.5179144E-01  0.3125229E-01  0.2794459E-01  0.4028127E-01
      77400.000  0.9641416E-01  0.3753869E-01  0.1272733E+01  0.5175987E-01  0.3125228E-01  0.2794459E-01  0.4028127E-01
      77700.000  0.9638600E-01  0.3753869E-01  0.1272099E+01  0.5172895E-01  0.3125228E-01  0.2794458E-01  0.4028127E-01
      78000.000  0.9635837E-01  0.3753869E-01  0.1271476E+01  0.5169866E-01  0.3125228E-01  0.2794458E-01  0.4028127E-01
      78300.000  0.9633123E-01  0.3753869E-01  0.1270863E+01  0.5166897E-01  0.3125228E-01  0.2794457E-01  0.4028127E-01
      78600.000  0.9630459E-01  0.3753869E-01  0.1270261E+01  0.5163989E-01  0.3125227E-01  0.2794457E-01  0.4028127E-01
      78900.000  0.9627842E-01  0.3753869E-01  0.1269669E+01  0.5161139E-01  0.3125227E-01  0.2794456E-01  0.4028127E-01
      79200.000  0.9625272E-01  0.3753869E-01  0.1269087E+01  0.5158346E-01  0.3125227E-01  0.2794456E-01  0.4028127E-01
      79500.000  0.9622746E-01  0.3753869E-01  0.1268515E+01  0.5155609E-01  0.3125227E-01  0.2794455E-01  0.4028127E-01
      79800.000  0.9620265E-01  0.3753869E-01  0.1267952E+01  0.5152925E-01  0.3125226E-01  0.2794454E-01  0.4028126E-01
      80100.000  0.9617826E-01  0.3753869E-01  0.1267398E+01  0.5150294E-01  0.3125226E-01  0.2794454E-01  0.4028126E-01
      80400.000  0.9615428E-01  0.3753869E-01  0.1266853E+01  0.5147714E-01  0.3125226E-01  0.2794453E-01  0.4028126E-01
      80700.000  0.9613071E-01  0.3753869E-01  0.1266317E+01  0.5145185E-01  0.3125226E-01  0.2794452E-01  0.4028126E-01
      81000.000  0.9610753E-01  0.3753869E-01  0.1265789E+01  0.5142705E-01  0.3125225E-01  0.2794452E-01  0.4028126E-01
      81300.000  0.9608473E-01  0.3753868E-01  0.1265270E+01  0.5140272E-01  0.3125225E-01  0.2794451E-01  0.4028126E-01
      81600.000  0.9606230E-01  0.3753868E-01  0.1264758E+01  0.5137886E-01  0.3125225E-01  0.2794450E-01  0.4028126E-01
      81900.000  0.9604023E-01  0.3753868E-01  0.1264255E+01  0.5135545E-01  0.3125224E-01  0.2794449E-01  0.4028126E-01
      82200.000  0.9601852E-01  0.3753868E-01  0.1263759E+01  0.5133249E-01  0.3125224E-01  0.2794449E-01  0.4028126E-01
      82500.000  0.9599715E-01  0.3753868E-01  0.1263270E+01  0.5130995E-01  0.3125224E-01  0.2794448E-01  0.4028126E-01
      82800.000  0.9597611E-01  0.3753868E-01  0.1262789E+01  0.5128785E-01  0.3125223E-01  0.2794447E-01  0.4028125E-01
      83100.000  0.9595540E-01  0.3753868E-01  0.1262314E+01  0.5126615E-01  0.3125223E-01  0.2794446E-01  0.4028125E-01
      83400.000  0.9593500E-01  0.3753868E-01  0.1261847E+01  0.5124486E-01  0.3125223E-01  0.2794445E-01  0.4028125E-01
      83700.000  0.9591492E-01  0.3753868E-01  0.1261386E+01  0.5122396E-01  0.3125222E-01  0.2794444E-01  0.4028125E-01
      84000.000  0.9589514E-01  0.3753868E-01  0.1260932E+01  0.5120344E-01  0.3125222E-01  0.2794443E-01  0.4028125E-01
      84300.000  0.9587565E-01  0.3753868E-01  0.1260484E+01  0.5118330E-01  0.3125221E-01  0.2794442E-01  0.4028125E-01
      84600.000  0.9585644E-01  0.3753868E-01  0.1260043E+01  0.5116353E-01  0.3125221E-01  0.2794441E-01  0.4028125E-01
      84900.000  0.9583752E-01  0.3753868E-01  0.1259607E+01  0.5114411E-01  0.3125221E-01  0.2794440E-01  0.4028125E-01
      85200.000  0.9581887E-01  0.3753868E-01  0.1259178E+01  0.5112505E-01  0.3125220E-01  0.2794439E-01  0.4028124E-01
      85500.000  0.9580049E-01  0.3753867E-01  0.1258754E+01  0.5110632E-01  0.3125220E-01  0.2794438E-01  0.4028124E-01
      85800.000  0.9578236E-01  0.3753867E-01  0.1258336E+01  0.5108793E-01  0.3125219E-01  0.2794437E-01  0.4028124E-01
      86100.000  0.9576449E-01  0.3753867E-01  0.1257924E+01  0.5106986E-01  0.3125219E-01  0.2794436E-01  0.4028124E-01
      86399.000  0.9574692E-01  0.3753867E-01  0.1257518E+01  0.5105218E-01  0.3125218E-01  0.2794435E-01  0.4028124E-01
